https://launchpad.net/i2ce/4.1/4.1.12/+download/I2CE-full-4.1.12.tar.bz2	dfa4e34974f7ad601b2d2574cb87e965 I2CE-full-4.1.12.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.11/+download/ihris-suite-4.1.11.tar.bz2	0c33474a7f698ba5060960af98a5cbe8 ihris-suite-4.1.11.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.12/+download/ihris-suite-4.1.12.tar.bz2	5a976503d475a6a1ae710d7224c424fd ihris-suite-4.1.12.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.2/+download/I2CE-full-4.1.2.tar.bz2	fa5bb6a29825d02c6baa8130f61ac74a I2CE-full-4.1.2.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.2/+download/ihris-suite-4.1.2.tar.bz2	2a83015bce65445fed0f6e0ad71ae5b8 ihris-suite-4.1.2.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.3/+download/I2CE-4.1.3.tar.bz2	7b1d355e529f217ec94a5c396b2d01a6 I2CE-4.1.3.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.3/+download/I2CE-full-4.1.3.tar.bz2	7cbec02a3563b1bd3a1924cfd8e3dc37 I2CE-full-4.1.3.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.3/+download/ihris-suite-4.1.3.tar.bz2	189750fd5e70bb1b5497c443a2ac0e34 ihris-suite-4.1.3.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.4/+download/I2CE-full-4.1.4.tar.bz2	4e1d05ec822ea4a2cc3e73bed24ab015 I2CE-full-4.1.4.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.4/+download/I2CE-4.1.4.tar.bz2	4e05fb307c29b7387ef2556d3ac1096c I2CE-4.1.4.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.4/+download/ihris-suite-4.1.4.tar.bz2	f3c96409cbcb9179cb17bda06223e683 ihris-suite-4.1.4.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.5/+download/ihris-suite-4.1.5.tar.bz2	615b9df2e2a25686639b384a3198b538 ihris-suite-4.1.5.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.9/+download/I2CE-4.1.9.tar.bz2	1dbcf19c7bc38812ebe04b1b0ca1209b I2CE-4.1.9.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.9/+download/ihris-suite-4.1.9.tar.bz2	ce69eee1509021d75382ab158615326a ihris-suite-4.1.9.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.6/+download/ihris-suite-4.1.6.tar.bz2	60ef04bc7d145b1102242f18e232102b ihris-suite-4.1.6.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.9/+download/I2CE-full-4.1.9.tar.bz2	42395ab48e23bd15c68af13e0dd4cf84 I2CE-full-4.1.9.tar.bz2
https://launchpad.net/i2ce/4.2/4.2.1/+download/i2ce-4.2.1.tar.bz2	6b521858a2207c6adfbbac1b7d71faf7 i2ce-4.2.1.tar.bz2
https://launchpad.net/i2ce/4.2/4.2.1/+download/ihris-suite-4.2.1.tar.bz2	2688cf0f4a9b4bd6f8220d0fc7b57754 ihris-suite-4.2.1.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.0/+download/ihris-suite-4.3.0.tar.bz2	5b4a8e10fae9bafcadd1a7df3f8743ba ihris-suite-4.3.0.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.7/+download/ihris-suite-4.1.7.tar.bz2	5258c9ae190692d968cdf38be50f7324 ihris-suite-4.1.7.tar.bz2
https://launchpad.net/i2ce/4.2/4.2.1/+download/i2ce-full-4.2.1.tar.bz2	edc46bbb5b1e19a93bf849b740a850dc i2ce-full-4.2.1.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.3/+download/i2ce-4.3.3.tar.bz2	8bf7d90d6688c94a11a548830a289237 i2ce-4.3.3.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.0/+download/i2ce-full-4.3.0.tar.bz2	c8a1c22478d41fd4d92a534ee31403ab i2ce-full-4.3.0.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.2/+download/i2ce-4.3.2.tar.bz2	7fb1b311da7e871501829d48de242e07 i2ce-4.3.2.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.2/+download/i2ce-full-4.3.2.tar.bz2	8359eb3490ecf2d52f4d6194a9a8b02e i2ce-full-4.3.2.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.2/+download/ihris-suite-4.3.2.tar.bz2	e7d6d50eea7b8272c23379dfa6e762c0 ihris-suite-4.3.2.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.0/+download/i2ce-4.3.0.tar.bz2	8aa2ee5ac99809b3e83b4797dd4314f5 i2ce-4.3.0.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.3/+download/i2ce-full-4.3.3.tar.bz2	524fafa01e2fcb114ba6fe35b16a01db i2ce-full-4.3.3.tar.bz2
https://launchpad.net/i2ce/4.1/4.1.8/+download/ihris-suite-4.1.8.tar.bz2	ade14eaaf3e0e2759bd200bfe19f1914 ihris-suite-4.1.8.tar.bz2
https://launchpad.net/ihris-common/3.0/3.0.0/+download/ihris-common-full-3_0_0.tar.bz2	a3051bc061ab5157562983f1162cfeb0 ihris-common-full-3_0_0.tar.bz2
https://launchpad.net/i2ce/4.3/4.3.3/+download/ihris-suite-4.3.3.tar.bz2	398b1808ba0f4528a8c204ad7eea090a ihris-suite-4.3.3.tar.bz2
https://launchpad.net/ihris-common/3.0/3.0.0/+download/ihris-common-3_0_0a.tar.bz2	5dfd03e64a346d0a1854c1cc51b8bfdd ihris-common-3_0_0a.tar.bz2
https://launchpad.net/ihris-common/3.0/3.0.0/+download/ihris-common-full-3_0_0a.tar.bz2	2311a66e4b3d53d547f6f548fe89bda8 ihris-common-full-3_0_0a.tar.bz2
https://launchpad.net/ihris-common/3.0/3.0.0/+download/ihris-common-3_0_0.tar.bz2	5dfd03e64a346d0a1854c1cc51b8bfdd ihris-common-3_0_0.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.0/+download/README_iHRISfull.txt	780da76e923545f63ba3ab80579faf87 README_iHRISfull.txt
https://launchpad.net/ihris-common/3.1/3.1.0/+download/ihris-common-3_1_0.tar.bz2	9c81d71dbf157158b650e15616b69b59 ihris-common-3_1_0.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.1/+download/ihris-common-3_1_1.tar.bz2	9d7ddc2b6b5550ceeed4f4ab664e17ba ihris-common-3_1_1.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.1/+download/ihris-common-full-3_1_1.tar.bz2	ea19e70e0b78fe228dd244503ffb7211 ihris-common-full-3_1_1.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.0/+download/ihris-common-full-3_1_0.tar.bz2	5dad7bddc21c1095504bab7e01994b70 ihris-common-full-3_1_0.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.2/+download/ihris-common-full-3_1_2.tar.bz2	2ac42654dc868835fad8d7f52a4ad418 ihris-common-full-3_1_2.tar.bz2
